client_id,birth_dt,reg_dttm,purchase_id,purchase_dt,purchase_amt
829422,13May1991,"27Feb2019 12:44:29,000",,,
829424,21Aug1996,"27Feb2019 11:23:44,000",,,
829427,14Dec2000,"27Feb2019 10:22:19,000",1268288887,20Mar2019,4500
829435,21Jul2000,"27Feb2019 10:49:38,000",,,
829445,23May1993,"27Feb2019 10:47:59,000",1254083501,14Mar2019,500
829448,20Dec1995,"27Feb2019 16:17:32,000",,,
829455,06Feb1997,"27Feb2019 14:42:41,000",1240074302,04Mar2019,2000
829458,22Jun1998,"27Feb2019 13:57:30,000",,,
829490,04Aug1977,"27Feb2019 17:24:14,000",1247212540,09Mar2019,6000
829493,29May1999,"27Feb2019 20:11:56,000",1232474829,27Feb2019,3500
829493,29May1999,"27Feb2019 20:11:56,000",1270551644,21Mar2019,4000
829494,07Jul1997,"27Feb2019 21:59:57,000",,,
829498,04Aug1998,"27Feb2019 21:37:33,000",,,
829505,11Sep2000,"27Feb2019 21:59:34,000",1237610322,04Mar2019,1000
829506,10Nov1993,"27Feb2019 20:22:27,000",,,
829508,01Nov1976,"27Feb2019 17:20:12,000",1245676565,08Mar2019,5500
829512,27Jul1999,"27Feb2019 17:37:28,000",,,
829530,18Jul1992,"27Feb2019 18:59:27,000",,,
829532,13Jul1991,"27Feb2019 17:46:42,000",,,
829533,07Jul1969,"27Feb2019 18:58:26,000",,,
829553,30Oct2000,"27Feb2019 21:47:27,000",,,
829564,03Apr1998,"27Feb2019 21:54:05,000",1297954805,06Apr2019,3500
829569,15Mar1995,"27Feb2019 21:36:01,000",,,
829572,27Apr1987,"27Feb2019 22:01:34,000",,,
829580,04Jul1989,"27Feb2019 18:17:28,000",1297613297,06Apr2019,4500
829585,07May1997,"27Feb2019 21:21:13,000",,,
829588,26May1997,"27Feb2019 21:49:09,000",,,
829589,19Oct1998,"27Feb2019 21:44:10,000",,,
829592,01Sep1995,"27Feb2019 21:39:25,000",,,
829602,15May1968,"27Feb2019 17:59:57,000",,,
829605,11Jul1998,"27Feb2019 21:45:50,000",,,
829618,07Nov1983,"27Feb2019 21:28:06,000",,,
829619,14Apr1989,"27Feb2019 21:26:23,000",,,
829643,05Mar1974,"28Feb2019 12:12:36,000",,,
829651,06Jun1998,"28Feb2019 10:41:51,000",,,
829653,26Jan2000,"28Feb2019 10:31:29,000",,,
829667,20May1998,"28Feb2019 13:59:21,000",1235770230,01Mar2019,500
829670,24Nov1998,"28Feb2019 12:04:26,000",1251620425,13Mar2019,1000
829684,14Feb1995,"28Feb2019 10:21:20,000",1237580773,03Mar2019,3500
829689,06Sep1965,"28Feb2019 13:22:42,000",1271913122,23Mar2019,4500
829689,06Sep1965,"28Feb2019 13:22:42,000",1289586529,02Apr2019,1000
829692,22Oct1997,"28Feb2019 13:03:24,000",,,
829695,07Nov1987,"28Feb2019 11:32:32,000",,,
829708,08May2000,"28Feb2019 10:48:30,000",,,
829710,25Dec1998,"28Feb2019 13:24:15,000",1278176543,27Mar2019,1000
829710,25Dec1998,"28Feb2019 13:24:15,000",1289342225,01Apr2019,4500
829712,18Sep1999,"28Feb2019 11:16:22,000",,,
829715,01Jan1959,"28Feb2019 7:17:28,000",,,
829721,15Feb1997,"28Feb2019 15:47:57,000",1235073700,28Feb2019,4500
829721,15Feb1997,"28Feb2019 15:47:57,000",1251252201,11Mar2019,5000
829729,26Sep1978,"28Feb2019 7:32:30,000",,,
829738,16Jun1985,"28Feb2019 15:20:35,000",,,
829739,30Mar1984,"28Feb2019 15:22:06,000",,,
829771,04Jul1967,"28Feb2019 13:05:30,000",,,
829775,01Jan2001,"28Feb2019 16:01:07,000",,,
829785,10Dec1999,"28Feb2019 15:14:55,000",,,
829790,04Aug1998,"28Feb2019 13:59:41,000",,,
829792,13Nov1995,"28Feb2019 13:05:24,000",,,
829800,30Aug1994,"28Feb2019 16:01:02,000",1250218532,11Mar2019,4000
829811,17May1994,"28Feb2019 16:30:30,000",1267502025,20Mar2019,4500
829816,07Aug1969,"28Feb2019 16:17:35,000",,,
829826,02Sep1999,"28Feb2019 17:51:30,000",1264796713,19Mar2019,5000
829846,29Sep2000,"28Feb2019 22:40:57,000",1253114789,13Mar2019,1000
829862,19Mar1990,"28Feb2019 21:22:43,000",1282376168,28Mar2019,5000
829866,18Nov1994,"28Feb2019 21:12:37,000",,,
829871,24Mar1989,"28Feb2019 19:12:33,000",,,
829874,24Sep1995,"01Mar2019 12:38:20,000",1280297539,27Mar2019,6000
829874,24Sep1995,"01Mar2019 12:38:20,000",1288702885,01Apr2019,2500
829875,13Nov1996,"01Mar2019 12:17:28,000",1277726351,27Mar2019,500
829883,31Jul2000,"01Mar2019 9:25:46,000",,,
829884,24Feb1987,"01Mar2019 10:54:39,000",,,
829885,12Jul1984,"01Mar2019 7:12:34,000",,,
829886,12Jul1976,"01Mar2019 13:38:17,000",,,
829892,07Feb1982,"01Mar2019 10:34:53,000",1268244278,20Mar2019,4000
829894,16Jan1979,"01Mar2019 11:44:44,000",1281468179,28Mar2019,6000
829894,16Jan1979,"01Mar2019 11:44:44,000",1299352584,07Apr2019,5500
829896,25Aug1999,"01Mar2019 9:59:34,000",1240301698,04Mar2019,6000
829898,28Jul1996,"01Mar2019 15:52:50,000",,,
829903,07Jul1997,"01Mar2019 14:02:49,000",,,
829922,26Feb1988,"01Mar2019 14:35:21,000",1285900287,31Mar2019,4000
829924,05Mar1996,"01Mar2019 15:54:33,000",,,
829928,06Mar1972,"01Mar2019 11:54:22,000",,,
829930,17Sep1963,"01Mar2019 13:57:34,000",1284085539,30Mar2019,1500
829930,17Sep1963,"01Mar2019 13:57:34,000",1291004617,02Apr2019,4500
829944,08Sep1995,"01Mar2019 10:28:07,000",,,
829947,05Sep1996,"01Mar2019 11:44:25,000",,,
829950,28Nov1993,"01Mar2019 12:16:44,000",,,
829961,15Jun1959,"01Mar2019 12:47:31,000",,,
829962,29Oct2000,"01Mar2019 15:15:42,000",1274948808,25Mar2019,4000
829963,06Oct1987,"01Mar2019 12:43:14,000",,,
829965,06Oct1963,"01Mar2019 12:44:11,000",,,
829970,30Jun1977,"01Mar2019 12:15:39,000",1250747429,12Mar2019,500
829971,28May1981,"01Mar2019 12:07:33,000",,,
829973,02Jul1997,"01Mar2019 15:52:46,000",,,
829986,23May1996,"01Mar2019 19:20:15,000",1263664012,18Mar2019,5000
829994,15Jan1990,"01Mar2019 16:26:14,000",1237688678,04Mar2019,500
830012,27Mar1985,"01Mar2019 21:22:30,000",,,
830019,14Jul1994,"01Mar2019 16:43:53,000",,,
830021,21Jun1997,"01Mar2019 21:49:52,000",,,
830039,13Dec1974,"01Mar2019 20:07:38,000",,,
830050,31Oct1988,"02Mar2019 14:47:34,000",,,
830084,06Apr1999,"02Mar2019 17:47:37,000",,,
830091,19Nov2000,"02Mar2019 17:52:19,000",,,
830094,21May1981,"02Mar2019 17:51:27,000",,,
830096,29Mar1983,"02Mar2019 21:52:32,000",,,
830097,25May1998,"02Mar2019 17:50:40,000",,,
830104,27Apr1969,"02Mar2019 17:50:20,000",,,
830105,13Apr1997,"02Mar2019 17:49:18,000",1254228481,13Mar2019,4500
830112,06Jul1986,"02Mar2019 17:48:57,000",1266248657,19Mar2019,5500
830112,06Jul1986,"02Mar2019 17:48:57,000",1288988398,01Apr2019,3000
830116,11Jul2000,"02Mar2019 17:49:55,000",,,
830117,01May1997,"02Mar2019 18:52:53,000",,,
830127,22Jan1974,"03Mar2019 13:57:32,000",1288165081,02Apr2019,1000
830136,03May1978,"03Mar2019 8:02:35,000",,,
830137,04Feb1992,"03Mar2019 13:22:33,000",,,
830186,10Jul1985,"04Mar2019 9:53:51,000",1277554767,26Mar2019,4000
830186,10Jul1985,"04Mar2019 9:53:51,000",1289250835,02Apr2019,1000
830193,18Jan1990,"04Mar2019 13:04:21,000",,,
830199,29Jun1994,"04Mar2019 11:33:48,000",1283440922,29Mar2019,500
830204,26Aug1995,"04Mar2019 15:10:03,000",,,
830212,03Nov1997,"04Mar2019 8:50:29,000",1258705241,16Mar2019,500
830219,15Jan1985,"04Mar2019 13:47:08,000",1293271375,03Apr2019,4500
830222,22May1997,"04Mar2019 9:22:36,000",,,
830228,04Nov1984,"04Mar2019 13:48:26,000",,,
830237,10Jan1987,"04Mar2019 13:28:56,000",,,
830244,11Mar1989,"04Mar2019 13:58:56,000",1284093111,29Mar2019,3500
830245,25Sep1997,"04Mar2019 9:25:51,000",,,
830250,07Oct1976,"04Mar2019 11:26:21,000",1269233185,22Mar2019,500
830254,28Dec1997,"04Mar2019 11:17:35,000",,,
830255,04Jun1988,"04Mar2019 10:34:31,000",,,
830259,08Sep1990,"04Mar2019 13:59:22,000",1276298804,25Mar2019,4500
830259,08Sep1990,"04Mar2019 13:59:22,000",1288368159,01Apr2019,5000
830265,06Jul1992,"04Mar2019 11:14:51,000",1239987292,04Mar2019,3500
830265,06Jul1992,"04Mar2019 11:14:51,000",1295982316,05Apr2019,500
830267,17Apr1996,"04Mar2019 13:13:34,000",,,
830268,14Feb2000,"04Mar2019 13:45:19,000",1256921326,14Mar2019,5500
830277,18Feb1992,"04Mar2019 11:26:08,000",1268916548,21Mar2019,4000
830279,24Jun1983,"04Mar2019 10:38:20,000",,,
830292,25May1995,"04Mar2019 13:50:27,000",1295123303,05Apr2019,1000
830293,18Sep1999,"04Mar2019 11:25:29,000",1253669760,12Mar2019,5000
830297,19Oct1993,"04Mar2019 15:10:13,000",,,
830299,14Feb1995,"04Mar2019 11:00:26,000",,,
830301,10Mar1996,"04Mar2019 10:18:51,000",,,
830302,15Apr1990,"04Mar2019 13:49:21,000",,,
830307,14Feb1989,"04Mar2019 16:17:17,000",1263537658,18Mar2019,1500
830310,08Oct1997,"04Mar2019 18:17:34,000",,,
830314,16Oct1996,"05Mar2019 2:13:51,000",1286159545,01Apr2019,1000
830321,29Apr1996,"04Mar2019 17:27:44,000",1250820634,11Mar2019,4500
830329,09Dec1998,"04Mar2019 22:03:59,000",1282273142,28Mar2019,6000
830338,18Aug1990,"04Mar2019 16:58:50,000",,,
830348,01Sep1994,"04Mar2019 18:27:41,000",,,
830349,20Aug1981,"04Mar2019 17:54:20,000",,,
830353,08Nov2000,"04Mar2019 22:03:40,000",1259011883,15Mar2019,3000
830362,03Feb1986,"04Mar2019 22:04:27,000",1246555994,08Mar2019,5000
830371,05Nov1997,"04Mar2019 15:52:43,000",,,
830382,06May1992,"04Mar2019 17:34:16,000",1267702313,20Mar2019,4500
830400,09Apr1993,"04Mar2019 17:34:32,000",1293573966,04Apr2019,500
830406,11Jul1991,"04Mar2019 18:28:52,000",,,
830411,25Mar1997,"04Mar2019 18:48:18,000",1262309542,18Mar2019,3000
830417,18Feb1974,"05Mar2019 15:05:26,000",1273242064,24Mar2019,6000
830417,18Feb1974,"05Mar2019 15:05:26,000",1296144221,04Apr2019,5000
830418,19Aug1997,"05Mar2019 11:01:15,000",,,
830422,06Feb1982,"05Mar2019 9:49:08,000",1267147202,20Mar2019,4500
830428,04Oct1996,"05Mar2019 12:34:28,000",1267419624,20Mar2019,4500
830436,18Aug1995,"05Mar2019 11:25:28,000",,,
830440,18Apr1976,"05Mar2019 7:53:56,000",,,
830444,21Aug1997,"05Mar2019 14:56:04,000",,,
830447,13Jan1984,"05Mar2019 11:05:04,000",1245325240,07Mar2019,1000
830451,18Feb1997,"05Mar2019 10:51:44,000",,,
830452,09Apr1989,"05Mar2019 9:12:35,000",,,
830454,23Jul1978,"05Mar2019 11:43:53,000",,,
830462,10Feb1997,"05Mar2019 10:34:50,000",,,
830463,10Feb1998,"05Mar2019 13:32:04,000",,,
830473,11Apr1983,"05Mar2019 11:50:01,000",,,
830485,16Aug1980,"05Mar2019 12:49:48,000",,,
830486,27Apr2000,"05Mar2019 15:17:22,000",1251710346,13Mar2019,500
830493,07Oct2000,"05Mar2019 15:03:58,000",,,
830495,08Sep1991,"05Mar2019 10:36:45,000",,,
830500,23Feb1974,"05Mar2019 13:02:46,000",,,
830502,14Dec1953,"05Mar2019 15:28:52,000",,,
830523,01Oct2000,"05Mar2019 12:04:22,000",,,
830524,27Nov1986,"05Mar2019 8:54:37,000",,,
830529,27May1958,"05Mar2019 8:58:49,000",,,
830536,14Feb1995,"05Mar2019 12:25:00,000",,,
830540,20Dec1992,"05Mar2019 16:14:14,000",1267484783,20Mar2019,3500
830548,12Feb1994,"05Mar2019 13:33:05,000",,,
830560,21Apr1986,"05Mar2019 18:18:51,000",,,
830564,17Dec1995,"05Mar2019 20:52:48,000",,,
830566,26Jul1990,"05Mar2019 20:58:53,000",1272888570,24Mar2019,4500
830577,16Feb1996,"05Mar2019 22:53:53,000",,,
830598,01Mar1991,"05Mar2019 21:02:40,000",1257480682,14Mar2019,4500
830598,01Mar1991,"05Mar2019 21:02:40,000",1288608051,01Apr2019,4000
830601,02May2000,"05Mar2019 22:59:57,000",,,
830602,09Nov1991,"05Mar2019 21:01:47,000",,,
830606,25Jan1965,"05Mar2019 20:54:04,000",1272099612,23Mar2019,5000
830606,25Jan1965,"05Mar2019 20:54:04,000",1296756081,05Apr2019,4500
830614,22Jun1995,"05Mar2019 20:57:57,000",,,
830615,29Dec2000,"05Mar2019 23:01:06,000",1291294511,02Apr2019,3000
830616,05Jun2000,"05Mar2019 16:43:52,000",1274880985,25Mar2019,2500
830621,09Oct1998,"05Mar2019 23:00:19,000",1267964766,20Mar2019,4500
830626,12Sep1987,"05Mar2019 23:43:53,000",1287538046,01Apr2019,1500
830630,01Dec1984,"05Mar2019 19:28:51,000",1286047174,31Mar2019,4500
830638,04May1963,"05Mar2019 20:59:50,000",1280600475,28Mar2019,500
830639,25Jul1994,"05Mar2019 17:59:14,000",,,
830657,18Jul1999,"06Mar2019 12:48:55,000",1248489491,10Mar2019,4000
830658,05Aug1998,"06Mar2019 11:53:32,000",,,
830676,09Sep1997,"06Mar2019 9:45:44,000",1289230191,01Apr2019,4500
830677,02Feb1988,"06Mar2019 12:15:38,000",1258790986,15Mar2019,3500
830677,02Feb1988,"06Mar2019 12:15:38,000",1288510415,02Apr2019,500
830678,13Oct1994,"06Mar2019 14:45:11,000",1280986301,28Mar2019,500
830681,13Aug1992,"06Mar2019 9:42:58,000",1249141674,11Mar2019,1000
830690,30Oct1989,"06Mar2019 15:53:55,000",,,
830702,11Dec1982,"06Mar2019 14:53:54,000",,,
830703,10Jul1961,"06Mar2019 10:33:54,000",1266690463,21Mar2019,500
830720,29Apr1988,"06Mar2019 13:46:43,000",,,
830724,01Nov1968,"06Mar2019 12:22:13,000",,,
830747,28May1993,"06Mar2019 10:18:29,000",1263108920,18Mar2019,5000
830748,08Sep1999,"06Mar2019 15:17:10,000",,,
830750,12Aug1986,"06Mar2019 13:23:05,000",,,
830756,15Jan1999,"06Mar2019 15:18:06,000",1274090484,24Mar2019,4000
830757,26Dec1985,"06Mar2019 10:42:49,000",1247891810,10Mar2019,6500
830764,16Jul1992,"06Mar2019 11:07:25,000",,,
830767,22Dec1997,"06Mar2019 13:00:51,000",,,
830782,08Nov1998,"06Mar2019 12:55:53,000",,,
830784,11Sep1980,"06Mar2019 13:28:59,000",,,
830786,16Jun1964,"06Mar2019 10:25:31,000",1251745017,12Mar2019,2500
830797,10Feb1980,"06Mar2019 10:28:29,000",1292198872,03Apr2019,4500
830819,20Feb1983,"06Mar2019 12:05:49,000",,,
830822,23Nov2000,"06Mar2019 17:07:21,000",1280366158,27Mar2019,5500
830824,04Mar2001,"06Mar2019 17:18:18,000",1284905102,30Mar2019,4500
830831,06Jul1992,"06Mar2019 18:33:57,000",,,
830840,17Jul1961,"06Mar2019 17:23:58,000",1286759800,01Apr2019,500
830841,07Jun1996,"06Mar2019 21:27:03,000",1266509027,20Mar2019,5000
830841,07Jun1996,"06Mar2019 21:27:03,000",1288930444,02Apr2019,500
830846,18Jun1999,"06Mar2019 18:28:12,000",1278717646,26Mar2019,4500
830858,08Oct1997,"06Mar2019 17:24:16,000",1250389908,11Mar2019,5000
830860,24Oct2000,"06Mar2019 16:52:02,000",,,
830861,28Oct1987,"06Mar2019 18:23:57,000",1285215099,31Mar2019,1000
830866,07Jun1982,"06Mar2019 17:18:44,000",,,
830872,15May2000,"06Mar2019 17:15:04,000",,,
830880,21Sep1991,"06Mar2019 18:30:33,000",1253184118,12Mar2019,3500
830886,22Nov1974,"06Mar2019 18:13:54,000",,,
830904,17Mar2000,"06Mar2019 21:26:07,000",,,
830913,12Oct1997,"06Mar2019 21:25:46,000",1268308105,20Mar2019,3000
830928,01Jun1995,"06Mar2019 17:38:56,000",,,
830942,12Feb1980,"07Mar2019 8:38:57,000",,,
830951,10Mar1983,"07Mar2019 17:13:58,000",,,
830952,10Jan1970,"07Mar2019 11:26:40,000",,,
830955,29May1999,"07Mar2019 11:48:29,000",1243679640,07Mar2019,500
830956,25Jan2001,"07Mar2019 10:18:05,000",,,
830960,03Mar2001,"07Mar2019 13:49:02,000",,,
830963,10Nov1990,"07Mar2019 12:53:11,000",1267145764,21Mar2019,500
830964,08May2000,"07Mar2019 11:14:21,000",,,
830965,24Oct1999,"07Mar2019 20:03:00,000",,,
830967,16Feb1988,"07Mar2019 13:01:15,000",,,
830969,21Sep1988,"07Mar2019 10:38:58,000",1285420206,30Mar2019,3000
830973,10Feb1996,"07Mar2019 13:04:03,000",1283698686,30Mar2019,500
830980,25Dec1989,"07Mar2019 12:06:01,000",1278565915,26Mar2019,3500
830993,08May1990,"07Mar2019 10:57:18,000",1252320552,13Mar2019,500
830997,09Jul1998,"07Mar2019 16:23:00,000",,,
831003,06Sep1996,"07Mar2019 13:55:46,000",,,
831012,25Apr1999,"07Mar2019 13:54:53,000",,,
831014,19Feb1992,"07Mar2019 11:43:05,000",1273181120,25Mar2019,500
831016,10Feb1990,"08Mar2019 19:48:59,000",,,
831018,29Sep1995,"07Mar2019 10:20:22,000",,,
831021,08Aug1973,"07Mar2019 14:08:57,000",,,
831024,16Jan1993,"07Mar2019 10:08:59,000",,,
831025,12Feb1990,"07Mar2019 9:45:08,000",1250041426,11Mar2019,4000
831029,29Jan1996,"07Mar2019 13:41:41,000",1267269086,20Mar2019,4500
831029,29Jan1996,"07Mar2019 13:41:41,000",1299273619,07Apr2019,3500
831034,08Apr1998,"07Mar2019 15:06:12,000",,,
831039,02Feb2001,"07Mar2019 17:15:47,000",1264374014,19Mar2019,3500
831048,13Mar1994,"07Mar2019 11:17:17,000",,,
831051,13Jun1991,"07Mar2019 14:01:31,000",1274798115,25Mar2019,4500
831056,15Jun1999,"07Mar2019 13:45:06,000",1249002756,10Mar2019,5500
831061,10Mar2000,"07Mar2019 11:20:13,000",1257177066,14Mar2019,3500
831063,01May1963,"07Mar2019 17:43:57,000",1278356818,27Mar2019,500
831063,01May1963,"07Mar2019 17:43:57,000",1297529056,06Apr2019,4000
831066,01Dec2000,"07Mar2019 17:10:51,000",,,
831070,01Jan1970,"07Mar2019 12:05:25,000",1274333018,24Mar2019,4000
831074,28Mar1999,"08Mar2019 11:12:26,000",1261384107,18Mar2019,500
831074,28Mar1999,"08Mar2019 11:12:26,000",1297678266,06Apr2019,3500
831076,11Apr1996,"08Mar2019 8:24:31,000",,,
831077,02May1997,"07Mar2019 12:38:41,000",1260925815,18Mar2019,500
831080,04Nov1994,"07Mar2019 15:52:49,000",1262227094,18Mar2019,5000
831083,15Jun2000,"08Mar2019 11:12:09,000",,,
831084,22Oct1991,"07Mar2019 10:49:42,000",,,
831085,12Apr2000,"07Mar2019 15:45:27,000",1282169660,29Mar2019,1000
831090,31May1990,"07Mar2019 16:48:45,000",,,
831093,17Dec1986,"07Mar2019 19:30:14,000",,,
831094,10Jul1997,"07Mar2019 13:42:11,000",1260479493,17Mar2019,3500
831098,03Jul1986,"07Mar2019 13:36:28,000",,,
831099,27Jun1992,"07Mar2019 16:58:46,000",1250277790,11Mar2019,4500
831100,21May2000,"08Mar2019 11:11:13,000",,,
831101,09Aug1984,"07Mar2019 12:24:47,000",1247900681,10Mar2019,3500
831104,08Mar1998,"07Mar2019 15:51:51,000",1253406345,13Mar2019,1000
831105,22Apr2000,"07Mar2019 17:18:57,000",1253833043,13Mar2019,3000
831116,17Apr1993,"07Mar2019 13:50:04,000",1249953680,12Mar2019,500
831116,17Apr1993,"07Mar2019 13:50:04,000",1299304484,07Apr2019,4000
831119,06May1997,"07Mar2019 13:02:52,000",,,
831120,20Mar1993,"07Mar2019 11:01:24,000",,,
831126,06Feb2000,"07Mar2019 14:38:16,000",,,
831135,20Mar1998,"07Mar2019 14:01:26,000",1249957937,11Mar2019,5000
831138,18Feb1997,"07Mar2019 15:16:40,000",,,
831139,18Dec1999,"07Mar2019 12:21:18,000",1273043580,23Mar2019,7000
831140,01May1976,"07Mar2019 9:55:06,000",,,
831151,01Feb1977,"09Mar2019 17:04:08,000",,,
831162,11Mar1991,"09Mar2019 19:24:35,000",,,
831191,05Aug1995,"09Mar2019 11:24:01,000",,,
831203,10Mar1998,"10Mar2019 22:59:06,000",1281429079,29Mar2019,500
831261,31Mar1994,"10Mar2019 18:34:10,000",,,
831286,24Oct1997,"10Mar2019 21:04:09,000",1284767830,29Mar2019,4500
831287,25Feb1987,"10Mar2019 18:59:07,000",,,
831291,16Apr1998,"11Mar2019 9:06:27,000",1258568745,15Mar2019,3500
831292,18Dec1991,"11Mar2019 11:16:35,000",1252555308,13Mar2019,500
831304,11Aug1976,"11Mar2019 13:34:10,000",,,
831318,17Aug1973,"11Mar2019 11:45:44,000",1290350405,03Apr2019,500
831321,30Sep1993,"11Mar2019 12:47:42,000",,,
831322,25Nov1986,"11Mar2019 9:46:00,000",1278070277,26Mar2019,4000
831328,15Oct1965,"11Mar2019 9:44:07,000",1276025341,26Mar2019,500
831348,16Mar1955,"11Mar2019 7:54:31,000",,,
831360,08Aug1997,"11Mar2019 13:16:32,000",1273131831,24Mar2019,3500
831362,01Oct1998,"11Mar2019 14:36:20,000",1285340224,30Mar2019,4500
831364,02Jan1997,"11Mar2019 11:59:57,000",,,
831371,09Nov2000,"11Mar2019 14:54:56,000",1257224387,14Mar2019,3000
831376,23Feb1973,"11Mar2019 9:09:06,000",1263490616,18Mar2019,3000
831380,10Dec1980,"11Mar2019 11:46:14,000",,,
831382,16Jan1997,"11Mar2019 13:09:15,000",,,
831383,12May1997,"11Mar2019 11:47:23,000",1272132978,23Mar2019,3500
831398,14Apr1996,"11Mar2019 12:36:31,000",1265919616,19Mar2019,4000
831398,14Apr1996,"11Mar2019 12:36:31,000",1288459907,02Apr2019,1000
831408,05Nov1978,"11Mar2019 17:49:12,000",,,
831414,22Oct1988,"11Mar2019 15:47:46,000",1260330803,18Mar2019,500
831415,03Jul2000,"11Mar2019 16:26:37,000",,,
831433,27Jan1996,"11Mar2019 15:24:21,000",,,
831442,27Nov1988,"11Mar2019 16:24:08,000",,,
831447,19Dec1969,"11Mar2019 15:24:14,000",1255455381,14Mar2019,500
831448,20May1998,"11Mar2019 15:50:14,000",,,
831452,15Jan2001,"11Mar2019 16:18:34,000",,,
831466,23Oct1997,"11Mar2019 15:40:12,000",1281699152,29Mar2019,500
831466,23Oct1997,"11Mar2019 15:40:12,000",1293526317,03Apr2019,4500
831470,09May1992,"11Mar2019 15:19:08,000",1267487647,21Mar2019,1000
831477,21Sep1987,"11Mar2019 19:14:09,000",1272675372,24Mar2019,4500
831494,26Nov1960,"12Mar2019 10:15:46,000",,,
831495,15Nov1996,"12Mar2019 9:54:59,000",1257723812,15Mar2019,500
831511,27Aug1986,"12Mar2019 9:54:17,000",1280232619,27Mar2019,4500
831512,08Apr1983,"12Mar2019 11:20:41,000",,,
831516,30Mar1994,"12Mar2019 9:48:03,000",1262331942,18Mar2019,4500
831517,21Jan1993,"12Mar2019 11:04:14,000",,,
831522,25Dec2000,"12Mar2019 9:39:13,000",,,
831525,12Apr1988,"12Mar2019 10:46:23,000",1280297295,28Mar2019,500
831531,08Jul1995,"12Mar2019 10:54:02,000",,,
831541,06May1998,"12Mar2019 9:54:54,000",1287237269,31Mar2019,3000
831551,19May1996,"12Mar2019 10:50:11,000",1268309993,20Mar2019,5000
831577,11Jun1990,"12Mar2019 12:59:11,000",1281894859,28Mar2019,2000
831592,04Sep1986,"12Mar2019 13:39:52,000",1266453284,20Mar2019,4000
831593,18Aug1982,"12Mar2019 13:49:16,000",1293617079,04Apr2019,500
831617,07Feb1990,"12Mar2019 14:51:22,000",,,
831634,05Nov1996,"12Mar2019 16:53:19,000",,,
831643,13Sep1990,"12Mar2019 16:52:02,000",,,
831651,23Sep1998,"12Mar2019 13:46:46,000",1286841281,31Mar2019,5000
831665,16Nov1991,"12Mar2019 16:48:10,000",,,
831680,13Jan1996,"12Mar2019 13:17:21,000",1267655591,20Mar2019,4500
831696,15Jun1980,"12Mar2019 16:04:12,000",,,
831697,28Mar1984,"12Mar2019 12:15:07,000",1263795288,18Mar2019,4500
831705,03Mar1983,"12Mar2019 14:34:11,000",,,
831709,26Dec1994,"12Mar2019 16:54:18,000",,,
831711,26Sep1980,"12Mar2019 14:09:15,000",,,
831716,18May1992,"12Mar2019 16:39:11,000",1280846086,28Mar2019,500
831716,18May1992,"12Mar2019 16:39:11,000",1286523920,01Apr2019,500
831722,22May1999,"12Mar2019 17:51:08,000",,,
831742,17May1989,"12Mar2019 18:46:25,000",,,
831746,22Jun1998,"12Mar2019 22:42:25,000",1284924764,30Mar2019,4000
831748,02Feb2000,"12Mar2019 20:42:16,000",1262558363,19Mar2019,1500
831762,04Aug1975,"12Mar2019 20:49:10,000",,,
831766,01Jun2000,"12Mar2019 20:51:12,000",1299481620,08Apr2019,1500
831767,29Apr1996,"12Mar2019 20:50:21,000",,,
831768,21Apr1995,"12Mar2019 22:42:04,000",,,
831820,05Aug2000,"13Mar2019 13:51:30,000",1256283088,15Mar2019,500
831827,05Oct1982,"13Mar2019 20:26:30,000",,,
831832,09Jan1996,"13Mar2019 13:21:30,000",,,
831834,03Oct1985,"13Mar2019 10:29:33,000",1292681517,04Apr2019,500
831836,10Nov1992,"13Mar2019 19:00:07,000",1289464237,02Apr2019,500
831843,25May1982,"13Mar2019 14:11:33,000",1294498292,04Apr2019,2500
831867,21Jul1995,"13Mar2019 10:35:23,000",,,
831869,21Jul1987,"13Mar2019 11:46:30,000",,,
831891,01Feb1991,"13Mar2019 11:31:10,000",1279164349,27Mar2019,2000
831906,07Apr1985,"13Mar2019 16:19:25,000",,,
831918,30Dec1992,"13Mar2019 16:16:57,000",,,
831919,25Jun1981,"13Mar2019 9:54:35,000",,,
831924,28May1999,"13Mar2019 13:02:08,000",,,
831958,09Mar1993,"13Mar2019 10:14:38,000",,,
831963,25Jul2000,"13Mar2019 10:47:07,000",,,
831975,13Jul1963,"13Mar2019 11:31:36,000",1294725263,05Apr2019,500
831999,08Apr2000,"13Mar2019 20:36:34,000",,,
832004,01Jan1993,"13Mar2019 19:16:36,000",,,
832005,05Dec1997,"13Mar2019 10:28:13,000",1284041129,29Mar2019,5500
832021,19Apr1994,"13Mar2019 10:36:52,000",,,
832054,10Jun1985,"13Mar2019 16:27:41,000",1276274577,26Mar2019,2000
832063,21Jul2000,"14Mar2019 9:46:33,000",,,
832064,11Nov1995,"14Mar2019 14:21:35,000",,,
832066,19Jun1980,"14Mar2019 12:35:43,000",1275301500,25Mar2019,4000
832078,13Feb1998,"14Mar2019 8:02:08,000",1279815115,27Mar2019,3500
832080,20Jun1999,"14Mar2019 8:31:31,000",,,
832087,03Feb1993,"14Mar2019 13:00:47,000",,,
832092,12Oct1979,"14Mar2019 13:21:34,000",,,
832095,27Dec1975,"14Mar2019 12:01:44,000",1285061307,30Mar2019,2500
832127,20Nov1995,"14Mar2019 12:14:54,000",,,
832136,25Sep1999,"14Mar2019 10:46:45,000",,,
